134.206192,-107.650452,-477.881256
-144.354446,-90.023224,-114.300003
-139.799149,98.418777,69.568176
10.382603,-115.366333,1302.000000
-34.480999,-63.564137,378.725006
160.438705,-63.811676,-473.386353
-135.996414,-103.376846,-115.699997
164.972534,43.322655,101.692856
21.439491,27.617626,1302.000000
-70.758492,-8.403757,153.649994
58.036823,-161.646271,-485.309998
-81.376640,-151.519257,-102.099998
-27.161837,-169.534088,147.699997
34.957512,126.609451,1302.000000
-22.600798,-67.385284,455.957153
165.831192,-45.250111,-471.991669
-115.068909,-125.232056,-126.639999
6.384717,-172.860092,-128.500000
-157.331757,65.909348,101.011108
23.732975,-108.587502,1298.000000
30.737198,-66.158958,375.191162
70.837936,6.505420,280.507141
41.454132,-167.151611,-478.049988
-165.817169,-38.238274,-115.550003
-89.015472,146.073181,108.037498
-30.178965,-106.280182,1302.000000
-69.117889,-21.018421,371.142853
150.821701,-82.039627,-472.933319
-132.273315,-106.934998,-111.974998
-19.260506,-171.516861,-113.400002
-151.649887,78.092270,69.338882
8.705292,-113.721329,1298.000000
-8.537315,-71.076004,373.135712
24.984104,-170.841354,-488.957153
-169.551727,-18.212910,-101.750000
-80.576332,152.140381,84.441666
62.511150,-28.442245,1297.500000
-68.252075,21.673090,213.822220
149.266449,-85.893166,-480.649994
-141.323761,-95.359879,-124.979996
166.919510,35.416649,89.930000
-131.715759,111.761139,93.050003
53.963696,31.897369,1302.500000
-71.578651,11.144112,178.043747
-92.519142,145.195694,99.814285
-89.709206,147.581146,109.045311
-99.636475,141.537949,73.870003
-106.002312,135.184448,87.579170
-115.861694,127.008102,105.336487
112.730972,-130.681458,-477.768188
-154.924088,-71.211868,-116.900002
-89.643044,147.637314,75.470459
-89.944885,147.381073,76.164284
-89.801186,147.503052,76.866669
46.612865,-1.718987,1297.500000
12.916551,-106.931854,1298.000000
-67.275742,-24.038708,294.850006
-170.328217,-10.875259,-177.699997
-76.464401,153.068954,74.375000
-50.640739,-106.412102,1302.000000
-71.550850,10.529669,308.350006
124.071037,-119.537987,-477.549988
-146.500748,-86.768929,-140.949997
