-0.582555,-226.251541,94.172035,30.343290,-34.549999
-0.582555,-226.251541,150.303864,44.613876,77.750000
-0.582555,-226.251541,157.650177,46.297058,92.324997
-0.224610,-94.792595,93.042038,46.503834,-85.725006
-0.224610,-94.792595,138.897934,72.561813,-81.125000
-0.224610,-94.792595,145.537125,76.509659,-80.449997
-6.917383,107.645424,93.219910,43.960045,-15.700002
-6.917383,107.645424,138.171417,74.585342,-81.074997
-6.917383,107.645424,145.066620,79.658028,-91.422226
-0.474474,71.181595,93.110046,45.531208,-28.250000
-0.474474,71.181595,138.796555,72.844162,-79.375000
-0.474474,71.181595,145.443512,77.136032,-86.933334
-2.358568,243.511841,93.075172,46.029991,59.500000
-2.358568,243.511841,138.948624,72.420631,-34.349998
-2.358568,243.511841,145.559296,76.361305,-47.975002
-3.683311,-218.795929,93.132721,45.207001,-12.575002
-3.683311,-218.795929,138.399506,73.950043,94.474998
-3.683311,-218.795929,145.226730,78.586594,110.875000
-0.758354,9.128251,93.050758,46.379139,65.649994
-0.758354,9.128251,138.500885,73.667694,94.500000
-0.758354,9.128251,145.304337,78.067352,98.949997
-4.374210,167.445099,93.148415,44.982548,35.549999
-4.374210,167.445099,138.086945,74.820633,-33.450001
-4.374210,167.445099,145.041977,79.822861,-44.475002
-4.347012,173.770203,93.024605,46.753227,36.875000
-4.347012,173.770203,137.985565,75.102989,-33.125000
-4.347012,173.770203,145.049377,79.773407,-44.275002
-5.292397,89.448845,93.198982,44.259315,14.000000
-5.292397,89.448845,138.281235,74.279457,-25.750000
-5.292397,89.448845,145.132507,79.217087,-31.924999
-8.708361,17.614935,93.226883,43.860287,-9.900002
-8.708361,17.614935,138.509338,73.644165,-24.425001
-8.708361,17.614935,145.267380,78.314613,-26.600000
-3.848978,155.420471,93.882561,34.483185,-12.250002
-3.848978,155.420471,149.904785,47.284218,-108.875000
-3.848978,155.420471,157.769333,48.777534,-122.333336
-4.292369,124.611374,94.256897,29.129587,58.166664
-4.292369,124.611374,150.307556,44.589149,19.000000
-4.292369,124.611374,157.653778,46.371971,13.875000
-9.819211,-145.950684,94.294098,28.597553,69.899994
-9.819211,-145.950684,150.074753,46.146851,198.000000
-9.819211,-145.950684,157.743744,48.244812,215.425003
-1.625906,230.492249,94.056938,31.989273,16.800001
-1.625906,230.492249,150.008240,46.591908,-107.699997
-1.625906,230.492249,157.752136,48.419609,-124.800003
