176.805481,-180.254883,602.000000
206.794586,-170.999985,602.000000
207.402435,-365.516357,602.000000
246.582550,-241.228714,602.000000
251.274841,-388.390198,602.000000
269.362061,-377.306335,602.000000
273.174408,-369.994263,602.000000
279.836029,-405.531311,602.000000
328.416107,-234.136414,602.000000
352.953064,-316.129944,602.000000
394.749207,-199.669250,602.000000
382.440521,-253.277023,602.000000
427.833191,-231.265564,602.000000
418.539795,-278.398315,602.000000
415.335266,-398.981995,602.000000
477.119537,-425.127625,602.000000
509.194000,-346.441162,602.000000
551.447571,-170.442215,602.000000
498.408203,-451.835327,602.000000
503.818085,-445.935242,602.000000
538.367004,-327.734619,602.000000
582.247009,-247.768753,602.000000
565.398499,-339.366394,602.000000
347.309753,-232.466995,602.500000
361.681976,-249.391541,602.500000
372.855957,-149.206009,602.500000
406.072510,-239.879379,602.500000
433.455719,-263.804657,602.500000
444.897278,-32.192997,602.500000
470.807861,-68.271301,602.500000
481.270813,-86.506592,602.500000
498.192322,-247.675781,602.500000
161.220337,-280.014282,-1102.000000
25.455841,-196.575699,-1102.000000
-19.091873,-323.147766,-1102.000000
-116.672607,-535.279846,-1102.000000
-117.294785,-558.529419,-1102.000000
-421.149292,-511.658936,-1102.000000
-334.499817,-634.313110,-1102.000000
-446.184387,-799.737732,-1102.000000
-427.799622,-832.264709,-1102.000000
-649.311768,-710.122925,-1102.000000
-638.798096,-725.065063,-1102.000000
-584.777344,-806.808838,-1102.000000
-572.952087,-845.504089,-1102.000000
-516.808533,-908.545715,-1102.000000
-628.617920,-925.602722,-1102.000000
-758.265930,-911.920227,-1102.000000
-681.765564,-1056.532104,-1102.000000
14.837387,-359.374268,-1098.000000
-119.817734,-396.307587,-1098.000000
-380.726257,-1104.331909,-1102.000000
-598.683960,-1088.078369,-1102.000000
-512.097107,-1216.482910,-1102.000000
21.646240,-168.698364,-1098.000000
-125.338188,-391.484802,-1098.000000
-146.825714,-411.566833,-1098.000000
-158.219177,-526.554565,-1098.000000
-237.632904,-580.762146,-1098.000000
-26.714218,-709.689636,-1098.000000
-101.239265,-734.569702,-1098.000000
-440.180237,-981.395264,-1098.000000
-239.858307,-1102.631836,-1098.000000
-418.099915,-1023.955811,-1098.000000
250.881012,1049.911621,-597.500000
120.072800,1105.176636,-597.500000
324.130127,1041.218750,-597.500000
333.063171,1073.237549,-597.500000
341.633087,1070.409058,-597.500000
203.917023,1142.967529,-597.500000
241.610352,1142.507935,-597.500000
196.378708,1179.644165,-597.500000
209.707001,1206.595215,-597.500000
188.695602,1218.584229,-597.500000
247.493195,1198.520386,-597.500000
226.309616,1212.706787,-597.500000
373.124878,1190.860107,-597.500000
345.315643,1209.955811,-597.500000
532.300598,1075.334717,-602.000000
511.176971,1090.625000,-602.000000
509.962860,1144.146240,-602.000000
592.307434,1146.462646,-602.000000
487.817413,1215.185547,-602.000000
543.236267,1217.582397,-602.000000
544.307251,1240.382812,-602.000000
555.609863,1256.913086,-602.000000
-82.268402,91.443481,-597.500000
-86.449745,141.450714,-597.500000
-31.273991,130.934860,-597.500000
-237.274719,232.010956,-597.500000
30.437504,379.218353,-597.500000
-23.336336,458.446869,-597.500000
-11.011304,454.359039,-597.500000
61.333942,461.648346,-597.500000
6.665266,638.015320,-597.500000
64.973801,637.675720,-597.500000
-352.002014,1054.684570,598.000000
-213.015472,1232.580811,598.000000
-504.655792,1348.422119,598.000000
-552.898621,1348.749634,598.000000
-35.260384,457.875488,602.000000
-73.230934,437.678223,602.000000
-192.933411,588.878601,602.000000
-130.576569,628.493164,602.000000
-213.813782,827.761658,602.000000
-413.217834,824.070435,602.000000
-1023.080688,615.808167,602.000000
-1175.408691,573.251770,602.000000
-1265.774902,475.924011,602.000000
-1299.368164,523.372803,602.000000
-215.874298,51.800461,598.000000
-287.311523,122.021255,598.000000
-268.065186,349.661346,598.000000
-381.751343,363.045380,598.000000
-390.262878,420.520752,598.000000
-499.923218,265.510162,598.000000
-829.684509,512.571655,598.000000
-1018.161133,295.970093,598.000000
-1039.521362,288.666534,598.000000
-1266.502075,531.072693,598.000000
-213.890717,232.782654,602.000000
-286.014587,303.424438,602.000000
-332.435120,114.021439,602.000000
-386.835510,223.587891,602.000000
-184.018967,342.513367,598.000000
-269.561707,280.808228,598.000000
-285.369141,349.003876,598.000000
-646.760254,369.744598,598.000000
-144.998917,105.321251,474.815826
-134.785873,100.399765,519.999939
9.188037,31.021296,531.123352
-15.484039,42.910332,270.999969
-122.617096,94.535851,291.524780
-84.947922,76.383743,324.071564
-110.380295,88.639160,329.825287
-16.405476,43.354355,846.769104
-156.849792,111.031975,900.396545
-44.012138,56.657516,902.999939
-144.237747,104.954460,910.694824
-134.403687,100.215599,913.945190
0.944511,34.993706,913.570374
-9.287273,39.924217,933.999939
-164.056671,114.504845,969.232727
-274.370941,167.663330,581.878235
-217.207443,140.117249,652.377319
-222.612610,142.721909,654.296875
-72.168915,70.225761,665.249268
-0.463011,35.671967,669.710754
-143.336884,104.520348,674.558350
-130.724838,98.442825,682.999939
-100.095581,83.683136,689.920410
-10.306427,40.415333,700.562378
-200.991959,132.303314,698.218567
-101.706970,84.459633,706.999939
-109.682297,88.302795,736.688477
-184.776459,124.489349,772.604553
-138.832581,102.349808,792.829102
-54.930553,61.918907,828.695923
-89.285263,78.473831,828.919861
-233.422928,147.931213,976.157288
699.370300,-621.767029,-602.000000
701.586304,-656.696777,-602.000000
832.971985,-569.469482,-602.000000
784.421631,-613.565552,-602.000000
732.714050,-657.728027,-602.000000
742.915894,-654.275146,-602.000000
742.439453,-678.353638,-602.000000
902.646912,-553.359314,-602.000000
884.664856,-601.594604,-602.000000
858.789917,-635.969238,-602.000000
701.658386,-799.979675,-602.000000
764.961426,-761.694885,-602.000000
878.562195,-679.136597,-602.000000
889.608459,-675.132690,-602.000000
729.918701,-811.350403,-602.000000
883.392273,-707.888489,-602.000000
845.495911,-745.125244,-602.000000
819.695312,-771.888123,-602.000000
824.713745,-768.525391,-602.000000
761.045288,-829.478821,-602.000000
916.579346,-709.791077,-602.000000
845.760803,-785.469421,-602.000000
988.720032,-703.410706,-602.000000
900.940552,-782.326721,-602.000000
982.490173,-791.582031,-602.000000
888.516357,-877.103516,-602.000000
1006.868835,-806.267944,-602.000000
413.444397,-28.288383,-597.500000
294.730682,-213.586288,-597.500000
502.389313,-31.924767,-597.500000
539.286316,-45.852013,-597.500000
389.053894,-238.912247,-597.500000
12.811194,-792.205688,-817.500000
-152.307205,-809.320374,-817.500000
-238.080750,-807.345947,-817.500000
-141.057465,-891.912415,-817.500000
-135.514175,-894.208496,-817.500000
-101.558945,-935.050232,-817.500000
-121.825775,-929.102966,-817.500000
-93.475342,-949.505249,-817.500000
-243.789154,-909.973511,-817.500000
-87.440613,-1002.877441,-817.500000
-140.271500,-1010.218628,-817.500000
